,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 24, 2002 Late Baroque Towns of the Val di Noto SouthEastern Sicily Italy","(0.31506849315068497, 'criterion ii towns val di noto represent culmination final')","(0.27419354838709675, 'di noto south eastern sicily italy basis cultural criteria ii iv criterion group towns south eastern')","(0.3548387096774194, 'criterion ii towns val di')","(0.31313131313131315, 'noto represent culmination final flowering baroque art europe criterion iv exceptional quality late')","(0.33870967741935487, 'nomination concerns eight towns southeast sicily town province')","(0.2777777777777778, 'catania ha ha catania catania ha ha militello val di catania catania ha ha modica')","(0.38095238095238093, 'val di noto represent')","(0.296875, 'risk earthquakes eruptions mount etna serial nomination concerns')","(0.3012048192771084, 'region permanently risk earthquakes eruptions mount etna serial nomination concerns')","(0.3783783783783784, 'mount etna serial nomination concerns')","(0.28301886792452835, 'etna serial nomination concerns eight towns southeast')","(0.2767857142857143, 'catania catania ha ha militello val di catania catania ha ha modica ragusa ha')","(0.2945736434108527, 'exuberant genius late baroque art architecture criterion ii towns val di noto represent culmination final flowering')","(0.2962962962962963, 'represent culmination final flowering baroque art europe criterion iv exceptional')","(0.31818181818181823, 'represent culmination final flowering baroque art europe criterion')","(0.3382352941176471, 'architecture val di noto lies geographical chronological homogeneity')","(0.29850746268656714, 'art architecture criterion ii towns val di noto')","(0.3088235294117647, 'outstanding testimony exuberant genius late baroque art architecture')","(0.36585365853658536, 'ii iv criterion group towns south eastern')","(0.30379746835443033, 'nomination characteristic settlement pattern urban form region permanently risk')","(0.31081081081081086, 'nomination concerns eight towns southeast sicily town province area buffer')","(0.3709677419354839, 'nomination characteristic settlement pattern urban form region')","(0.27586206896551724, 'cultural criteria ii iv criterion group towns south eastern sicily provides outstanding testimony exuberant genius')","(0.31304347826086953, 'architecture criterion ii towns val di noto represent culmination final flowering baroque art europe')","(0.32499999999999996, 'south eastern sicily italy basis cultural criteria ii iv criterion')","(0.328125, 'south eastern sicily italy basis cultural criteria ii iv')","(0.3076923076923077, 'nomination characteristic settlement pattern urban form region permanently risk earthquakes')","(0.274074074074074, 'di noto south eastern sicily italy basis cultural criteria ii iv criterion group towns south eastern sicily')","(0.27692307692307694, 'di noto south eastern sicily italy basis cultural criteria ii iv criterion group towns south eastern')","(0.3025210084033614, 'characteristic settlement pattern urban form region permanently risk earthquakes eruptions mount etna serial nomination')","(0.38, 'noto represent culmination final flowering baroque')","(0.2680412371134021, 'area buffer caltagirone catania ha ha catania catania ha ha militello val')","(0.3076923076923077, 'nomination characteristic settlement pattern urban form region permanently risk earthquakes')"
"Jun 24, 2002 Meidan Emam, Esfahan Iran","(0.31506849315068497, 'icomos expert international urban planner funded france unesco co')","(0.29054054054054057, 'historic architectural ensembles representing safavid period urban planning scheme encourages authorities submit february final nomination extension')","(0.34090909090909094, 'construction within protective zone strongly')","(0.3545454545454545, 'congratulates high level conservation public monuments composing historic centre esfahan including meidan emam')","(0.3548387096774194, 'within quot conservation protective zone esfahan historic city')","(0.29508196721311475, 'expert international urban planner funded france unesco co operation agreement examine together authorities concerned ways')","(0.4482758620689655, 'unesco co operation agreement')","(0.3513513513513513, 'committee congratulates high level conservation public monuments composing')","(0.3258426966292135, 'world heritage committee congratulates high level conservation public monuments composing')","(0.36363636363636365, 'final nomination extension expresses concern')","(0.32352941176470584, 'established iranian cultural heritage organization followed requests')","(0.30147058823529416, 'strongly recommends authorities redesign commercial complex ensure height restrictions regulations established iranian cultural heritage')","(0.2733333333333333, 'within protective zone strongly recommends authorities redesign commercial complex ensure height restrictions regulations established iranian cultural')","(0.30612244897959184, 'limitation construction within protective zone strongly recommends authorities redesign commercial')","(0.3846153846153846, 'france unesco co operation agreement examine together authorities')","(0.36764705882352944, 'heritage protected area include key monuments historic architectural')","(0.3589743589743589, 'limitation construction within protective zone strongly recommends authorities')","(0.34375, 'conservation protective zone esfahan historic city quot replaced')","(0.4736842105263158, 'within quot conservation protective zone esfahan historic')","(0.45070422535211263, 'international urban planner funded france unesco co operation agreement')","(0.4, 'icomos expert international urban planner funded france unesco co operation')","(0.4545454545454546, 'conservation protective zone esfahan historic city quot')","(0.3017241379310345, 'unesco co operation agreement examine together authorities concerned ways means limiting negative impact caused new')","(0.29565217391304344, 'authorities concerned ways means limiting negative impact caused new construction requests state party submit')","(0.3375, 'unesco mission extend world heritage protected area include key monuments')","(0.3928571428571429, 'complex ensure height restrictions regulations established iranian cultural heritage')","(0.36046511627906974, 'conservation protective zone esfahan historic city quot replaced historic caravanserai')","(0.3115942028985508, 'expresses concern new commercial complex constructed within quot conservation protective zone esfahan historic city quot replaced historic')","(0.32089552238805974, 'extend world heritage protected area include key monuments historic architectural ensembles representing safavid period urban planning')","(0.36363636363636365, 'constructed within quot conservation protective zone esfahan historic city quot replaced historic caravanserai negatively')","(0.4363636363636364, 'february report state conservation property examination')","(0.2807017543859649, 'maximum limitation construction within protective zone strongly recommends authorities redesign commercial complex')","(0.3763440860215054, 'historic architectural ensembles representing safavid period urban planning scheme encourages')"
"Jun 24, 2002 Historic Centre of Vienna Austria","(0.3666666666666667, 'building renovation regulations authorisation procedures appropriate status world heritage')","(0.31707317073170727, 'concern restoration practices currently observed historic centre requests authorities establish building renovation regulations authorisation procedures appropriate')","(0.38888888888888884, 'concern wien mitte urban development')","(0.33673469387755106, 'nominated threatened action man yet meet criteria conditions authenticity integrity an action plan')","(0.36111111111111116, 'historical building conservation order ensure efficient control possible')","(0.31851851851851853, 'planned interventions provided world heritage centre compliance paragraph operational guidelines decides examine situation session june')","(0.368421052631579, 'action man yet meet')","(0.3728813559322034, 'submitted nominating state taken within time proposed state')","(0.3548387096774194, 'state party provide october detailed information demonstrating recommendations made committee')","(0.37777777777777777, 'submitted nomination file corrective measures')","(0.32835820895522383, 'state property considered committee delisting accordance procedures')","(0.3384615384615385, 'planned interventions provided world heritage centre compliance paragraph operational guidelines decides examine situation session')","(0.326797385620915, 'authorities establish building renovation regulations authorisation procedures appropriate status world heritage property recommends state party continue')","(0.2921348314606742, 'acceptable solution conforms committee s recommendation committee start process delisting')","(0.345679012345679, 'building renovation regulations authorisation procedures appropriate status world')","(0.31707317073170727, 'detailed information demonstrating recommendations made committee time inscription')","(0.34328358208955223, 'expresses serious concern wien mitte urban development project')","(0.35, 'heritage values protected zone expected requests state party')","(0.3492063492063492, 'planned interventions provided world heritage centre compliance')","(0.33333333333333337, 'inscription property recalls paragraph operational guidelines where intrinsic qualities')","(0.3295454545454546, 'negative impacts timely information planned interventions provided world heritage centre')","(0.3620689655172413, 'conditions authenticity integrity an action plan submitted')","(0.3381294964028777, 'historical building conservation order ensure efficient control possible negative impacts timely information planned interventions provided')","(0.291970802919708, 'observed historic centre requests authorities establish building renovation regulations authorisation procedures appropriate status world')","(0.30000000000000004, 'impacts world heritage values protected zone expected requests state party')","(0.4, 'building renovation regulations authorisation procedures appropriate status world heritage')","(0.43999999999999995, 'concern wien mitte urban development project adjacent world heritage site')","(0.33333333333333337, 'accordance procedures adopted committee expresses serious concern wien mitte urban development project adjacent world heritage site vienna')","(0.3282442748091603, 'accordance procedures adopted committee expresses serious concern wien mitte urban development project adjacent world heritage site')","(0.3267326732673267, 'concern wien mitte urban development project adjacent world heritage site vienna located buffer zone')","(0.40384615384615385, 'building conservation order ensure efficient control')","(0.2946428571428571, 'planned interventions provided world heritage centre compliance paragraph operational guidelines decides examine')","(0.3125, 'case state party cannot provide assurance acceptable solution conforms committee')"
"Jun 24, 2002 Lorentz National Park Indonesia","(0.28767123287671237, 'centre iucn well advance date mission planned order address')","(0.25, 'state party determine soon possible appropriate time unesco iucn mission site inform centre iucn well advance')","(0.368421052631579, 'conservation site requests state party')","(0.3873873873873874, 'strengthening state conservation site requests state party elaborate continuing problems park border concession')","(0.29850746268656714, 'relevant strengthening state conservation site requests state party')","(0.26771653543307083, 'party elaborate continuing problems park border concession advance mission recommends detailed report mission presented session')","(0.31034482758620685, 'invites state party determine')","(0.3088235294117647, 'elaborate continuing problems park border concession advance mission')","(0.32499999999999996, 'state party elaborate continuing problems park border concession advance mission')","(0.3695652173913043, 'strengthening state conservation site requests')","(0.30000000000000004, 'site inform centre iucn well advance date')","(0.2946428571428571, 'iucn mission site inform centre iucn well advance date mission planned order address issues')","(0.2558139534883721, 'state party determine soon possible appropriate time unesco iucn mission site inform centre iucn well advance')","(0.313953488372093, 'border concession advance mission recommends detailed report mission presented session')","(0.31343283582089554, 'relevant strengthening state conservation site requests state party')","(0.296875, 'state party elaborate continuing problems park border concession')","(0.29850746268656714, 'state conservation site requests state party elaborate continuing')","(0.2941176470588235, 'centre iucn well advance date mission planned order')","(0.33333333333333337, 'border concession advance mission recommends detailed report')","(0.2857142857142857, 'committee invites state party determine soon possible appropriate time')","(0.2790697674418605, 'border concession advance mission recommends detailed report mission presented session')","(0.3770491803278688, 'concession advance mission recommends detailed report mission')","(0.25984251968503935, 'party elaborate continuing problems park border concession advance mission recommends detailed report mission presented session')","(0.26086956521739135, 'iucn mission site inform centre iucn well advance date mission planned order address issues')","(0.2727272727272727, 'elaborate continuing problems park border concession advance mission recommends detailed')","(0.3116883116883117, 'relevant strengthening state conservation site requests state party elaborate')","(0.3023255813953488, 'border concession advance mission recommends detailed report mission presented session')","(0.274074074074074, 'state party determine soon possible appropriate time unesco iucn mission site inform centre iucn well advance date')","(0.26315789473684215, 'state party elaborate continuing problems park border concession advance mission recommends detailed report mission presented session')","(0.2773109243697479, 'strengthening state conservation site requests state party elaborate continuing problems park border concession advance')","(0.4807692307692307, 'strengthening state conservation site requests state')","(0.2680412371134021, 'inform centre iucn well advance date mission planned order address issues relevant')","(0.29268292682926833, 'problems park border concession advance mission recommends detailed report mission')"
"Jun 24, 2002 Historic Sanctuary of Machu Picchu Peru","(0.32530120481927716, 'nomination site manager implementation master plan participation stakeholders inter')","(0.2676056338028169, 'recognizing recent progress made certain aspects particularly management camino inca establishment new presidential decree encourages peruvian')","(0.3111111111111111, 'recommendations made bureau expresses serious')","(0.3223140495867769, 'arrangements sanctuary recognizing recent progress made certain aspects particularly management camino inca establishment')","(0.3783783783783784, 'recommendations well recommendations made bureau expresses serious concern')","(0.30666666666666664, 'recommendations well recommendations made bureau expresses serious concern continued inadequacy management planning arrangements sanctuary recognizing')","(0.36111111111111116, 'measures leading improved management')","(0.32352941176470584, 'already allocated nomination site manager implementation master plan')","(0.3058823529411765, 'particular funds already allocated nomination site manager implementation master plan')","(0.3846153846153846, 'site manager implementation master plan')","(0.2909090909090909, 'authorities continue co operating world heritage centre')","(0.30400000000000005, 'arrangements sanctuary recognizing recent progress made certain aspects particularly management camino inca establishment new')","(0.32450331125827814, 'note mission recommendations well recommendations made bureau expresses serious concern continued inadequacy management planning arrangements sanctuary')","(0.30208333333333337, 'bureau expresses serious concern continued inadequacy management planning arrangements sanctuary')","(0.3246753246753247, 'manager implementation master plan participation stakeholders inter sectorial')","(0.2941176470588235, 'master plan participation stakeholders inter sectorial work requests')","(0.2987012987012987, 'manager implementation master plan participation stakeholders inter sectorial')","(0.3088235294117647, 'already allocated nomination site manager implementation master plan')","(0.3484848484848485, 'mission recommendations well recommendations made bureau expresses')","(0.30487804878048785, 'manager implementation master plan participation stakeholders inter sectorial work')","(0.3764705882352941, 'centre view implementation measures leading improved management site particular funds')","(0.36363636363636365, 'recommendations well recommendations made bureau expresses serious')","(0.28125, 'authorities continue co operating world heritage centre view implementation measures leading improved management site particular')","(0.256, 'takes note mission recommendations well recommendations made bureau expresses serious concern continued inadequacy management')","(0.27956989247311825, 'particularly management camino inca establishment new presidential decree encourages peruvian')","(0.32098765432098764, 'camino inca establishment new presidential decree encourages peruvian authorities')","(0.3647058823529412, 'centre view implementation measures leading improved management site particular funds')","(0.3190184049079755, 'note mission recommendations well recommendations made bureau expresses serious concern continued inadequacy management planning arrangements sanctuary recognizing')","(0.2828947368421053, 'serious concern continued inadequacy management planning arrangements sanctuary recognizing recent progress made certain aspects particularly management')","(0.32499999999999996, 'implementation master plan participation stakeholders inter sectorial work requests state party submit february progress')","(0.37037037037037035, 'note mission recommendations well recommendations made')","(0.26956521739130435, 'recommendations well recommendations made bureau expresses serious concern continued inadequacy management planning')","(0.33333333333333337, 'committee takes note mission recommendations well recommendations made bureau expresses')"
"Jun 24, 2002 Mammoth Cave National Park United States of America","(0.33684210526315794, 'comprehensive environmental assessment particular noting potential impacts hydrocarbon chemical')","(0.2875816993464052, 'impacts proposed development lack comprehensive environmental assessment particular noting potential impacts hydrocarbon chemical spills type development')","(0.37209302325581395, 'conducted include analysis alternative site')","(0.3207547169811321, 'ita report site evaluation design assistance proposed kentucky trimodal transpark progress research status')","(0.3098591549295775, 'conducted include analysis alternative site options detailed structural')","(0.28260869565217395, 'particular noting potential impacts hydrocarbon chemical spills type development gaps hydrogeological information urges research programme')","(0.3214285714285714, 'spills type development gaps')","(0.3389830508474576, 'range climatic conditions graham springs basin mammoth cave')","(0.3287671232876712, 'flow patterns range climatic conditions graham springs basin mammoth cave')","(0.35, 'range climatic conditions graham springs')","(0.31081081081081086, 'comprehensive environmental assessment particular noting potential impacts')","(0.2928571428571428, 'regarding potential impacts proposed development lack comprehensive environmental assessment particular noting potential impacts hydrocarbon')","(0.2713178294573644, 'flow patterns range climatic conditions graham springs basin mammoth cave basin order determine risk world heritage')","(0.30208333333333337, 'strong concern regarding potential impacts proposed development lack comprehensive environmental')","(0.29032258064516125, 'ita report site evaluation design assistance proposed kentucky')","(0.2650602409638554, 'impacts proposed development lack comprehensive environmental assessment particular')","(0.3088235294117647, 'strong concern regarding potential impacts proposed development lack')","(0.3015873015873016, 'inter modal transportation authority ita report site evaluation')","(0.33333333333333337, 'strong concern regarding potential impacts proposed development')","(0.30000000000000004, 'information urges research programme conducted include analysis alternative site')","(0.3023255813953488, 'conducted include analysis alternative site options detailed structural geologic hydro')","(0.38596491228070173, 'modal transportation authority ita report site evaluation')","(0.28873239436619713, 'world heritage committee expresses strong concern regarding potential impacts proposed development lack comprehensive environmental assessment')","(0.28205128205128205, 'informed progress inter modal transportation authority ita report site evaluation design assistance proposed kentucky')","(0.32291666666666663, 'strong concern regarding potential impacts proposed development lack comprehensive environmental')","(0.3246753246753247, 'analysis alternative site options detailed structural geologic hydro geologic')","(0.4, 'impacts proposed development lack comprehensive environmental assessment particular noting potential')","(0.35624999999999996, 'world heritage committee expresses strong concern regarding potential impacts proposed development lack comprehensive environmental assessment particular noting')","(0.326797385620915, 'world heritage committee expresses strong concern regarding potential impacts proposed development lack comprehensive environmental assessment particular')","(0.4, 'expresses strong concern regarding potential impacts proposed development lack comprehensive environmental assessment particular noting')","(0.3877551020408163, 'progress inter modal transportation authority ita')","(0.2920353982300885, 'particular noting potential impacts hydrocarbon chemical spills type development gaps hydrogeological information')","(0.345679012345679, 'inter modal transportation authority ita report site evaluation design assistance')"
"Jun 24, 2002 My Son Sanctuary Viet Nam","(0.2465753424657534, 'committee takes note decision bureau contained document whc conf')","(0, '')","(0.28205128205128205, 'note decision bureau contained document')","(0, '')","(0.23728813559322037, 'note decision bureau contained document whc conf paragraphs')","(0, '')","(0.2941176470588235, 'decision bureau contained document')","(0.288135593220339, 'note decision bureau contained document whc conf paragraphs')","(0.2533333333333333, 'committee takes note decision bureau contained document whc conf paragraphs')","(0.3157894736842105, 'contained document whc conf paragraphs')","(0.2545454545454545, 'committee takes note decision bureau contained document')","(0, '')","(0, '')","(0.19999999999999996, 'committee takes note decision bureau contained document whc conf paragraphs')","(0.23333333333333328, 'note decision bureau contained document whc conf paragraphs')","(0.180327868852459, 'world heritage committee takes note decision bureau contained')","(0.25373134328358204, 'committee takes note decision bureau contained document whc')","(0.2542372881355932, 'note decision bureau contained document whc conf paragraphs')","(0.3090909090909091, 'heritage committee takes note decision bureau contained')","(0.24285714285714288, 'world heritage committee takes note decision bureau contained document')","(0.2666666666666667, 'committee takes note decision bureau contained document whc conf paragraphs')","(0.2909090909090909, 'committee takes note decision bureau contained document')","(0, '')","(0, '')","(0.1875, 'world heritage committee takes note decision bureau contained document whc')","(0.234375, 'committee takes note decision bureau contained document whc conf')","(0.2666666666666667, 'committee takes note decision bureau contained document whc conf paragraphs')","(0, '')","(0, '')","(0, '')","(0.26086956521739135, 'committee takes note decision bureau contained')","(0.22680412371134018, 'world heritage committee takes note decision bureau contained document whc conf paragraphs')","(0.22972972972972971, 'world heritage committee takes note decision bureau contained document whc')"
"Jun 24, 2002 Lake Baikal Russian Federation","(0.3132530120481928, 'ordination body including means establishment mandate composition date commencement')","(0.2720588235294118, 'quot protection lake baikal quot establishment baikal commission uncertainties gas exploration exploitation selenga delta requests state')","(0.3846153846153846, 'indicating clear logical borders baikal')","(0.3363636363636363, 'notes remain serious concerns relating state conservation site particularly regard pollution impacts including')","(0.3802816901408451, 'concerns relating state conservation site particularly regard pollution')","(0.29166666666666663, 'establishment sound monitoring regime gas exploration selenga delta clear statement intentions gas found quot scientific')","(0.37037037037037035, 'party world heritage centre')","(0.352112676056338, 'state conservation site particularly regard pollution impacts including')","(0.31707317073170727, 'quot protection lake baikal quot establishment baikal commission uncertainties gas')","(0.4444444444444444, 'relating state conservation site particularly')","(0.3770491803278688, 'state conservation site particularly regard pollution impacts')","(0.2946428571428571, 'state party comments provided iucn defer decision inclusion lake baikal list world heritage danger')","(0.2945736434108527, 'operation communication meeting state party world heritage centre iucn held end requests detailed report february actions')","(0.28888888888888886, 'baikal commission documentation detailing establishment co ordination body including means')","(0.31666666666666665, 'improve co operation communication meeting state party world')","(0.3055555555555556, 'documentation detailing establishment co ordination body including means')","(0.3731343283582089, 'federal law quot protection lake baikal quot establishment')","(0.30000000000000004, 'improve co operation communication meeting state party world')","(0.37037037037037035, 'improve co operation communication meeting state party')","(0.3098591549295775, 'statement intentions gas found quot scientific research quot recommends')","(0.3258426966292135, 'competence baikal seals information training legal hunters establishment sound monitoring')","(0.4032258064516129, 'relating state conservation site particularly regard pollution')","(0.2844827586206896, 'encouraged improve co operation communication meeting state party world heritage centre iucn held end requests')","(0.3801652892561983, 'baikal quot establishment baikal commission uncertainties gas exploration exploitation selenga delta requests state party')","(0.32499999999999996, 'impacts including baikalsk pulp paper mill lack progress federal law')","(0.34782608695652173, 'improve co operation communication meeting state party world heritage')","(0.3111111111111111, 'ordination body including means establishment mandate composition date commencement duties')","(0.274074074074074, 'iucn commonwealth independent states cis encouraged improve co operation communication meeting state party world heritage centre iucn')","(0.29230769230769227, 'baikalsk pulp paper mill lack progress federal law quot protection lake baikal quot establishment baikal commission')","(0.3465346534653465, 'encouraged improve co operation communication meeting state party world heritage centre iucn held end')","(0.40384615384615385, 'relating state conservation site particularly regard')","(0.27835051546391754, 'report noted session committee decides noted new report provided state party comments')","(0.3647058823529412, 'state conservation site particularly regard pollution impacts including baikalsk pulp')"
"Jun 24, 2002 Mount Kenya National ParkNatural Forest Kenya","(0.313953488372093, 'excision including information environmental impact assessment eia undertaken excision')","(0.2983870967741935, 'party provide review centre iucn final copy kenya forests working group kfwg laikipia et al report')","(0.3902439024390244, 'consideration impacts world heritage site')","(0.3571428571428571, 'party address conservation problems site particularly relation encroachment control implementation community projects requests')","(0.3913043478260869, 'excision consideration impacts world heritage site including measures')","(0.3188405797101449, 'party address conservation problems site particularly relation encroachment control implementation community projects requests state party')","(0.37037037037037035, 'party provide review centre')","(0.32098765432098764, 'site particularly relation encroachment control implementation community projects')","(0.3203883495145631, 'conservation problems site particularly relation encroachment control implementation community projects')","(0.3589743589743589, 'impacts welcomes invitation state party')","(0.32258064516129037, 'party address conservation problems site particularly relation')","(0.2977099236641222, 'commends efforts state party address conservation problems site particularly relation encroachment control implementation community')","(0.3013698630136986, 'information environmental impact assessment eia undertaken excision consideration impacts world heritage site including measures employed mitigate')","(0.3152173913043478, 'relation encroachment control implementation community projects requests state party provide')","(0.33333333333333337, 'party address conservation problems site particularly relation encroachment')","(0.31666666666666665, 'party provide review centre iucn final copy kenya')","(0.3733333333333333, 'party address conservation problems site particularly relation encroachment')","(0.3285714285714286, 'control implementation community projects requests state party provide')","(0.3389830508474576, 'state party address conservation problems site particularly')","(0.3146067415730337, 'information environmental impact assessment eia undertaken excision consideration impacts')","(0.3203883495145631, 'conservation problems site particularly relation encroachment control implementation community projects')","(0.3623188405797102, 'conservation problems site particularly relation encroachment control')","(0.30434782608695654, 'excision including information environmental impact assessment eia undertaken excision consideration impacts world heritage site including')","(0.31060606060606055, 'party address conservation problems site particularly relation encroachment control implementation community projects requests state')","(0.27380952380952384, 'control implementation community projects requests state party provide review centre')","(0.3246753246753247, 'control implementation community projects requests state party provide review')","(0.36, 'excision including information environmental impact assessment eia undertaken excision consideration')","(0.30625, 'location increase plantation forest update proposed excision including information environmental impact assessment eia undertaken excision consideration impacts')","(0.3092105263157895, 'location increase plantation forest update proposed excision including information environmental impact assessment eia undertaken excision consideration')","(0.33333333333333337, 'location increase plantation forest update proposed excision including information environmental impact assessment eia undertaken')","(0.4565217391304348, 'state party address conservation problems site')","(0.2680412371134021, 'provide review centre iucn final copy kenya forests working group kfwg laikipia')","(0.29761904761904767, 'control implementation community projects requests state party provide review centre')"
"Jun 24, 2002 Historical Ensemble of the Potala Palace, Lhasa China","(0.31506849315068497, 'n takes note additional information presented state party n')","(0.25384615384615383, 'information presented state party n encourages state party continue efforts rehabilitate enhance state conservation world heritage')","(0.39473684210526316, 'conservation world heritage property n')","(0.3584905660377359, 'enhance state conservation world heritage property n expresses appreciation state party welcoming proposal')","(0.3733333333333333, 'examine state conservation property undertake consultations site management')","(0.3015873015873016, 'mission examine state conservation property undertake consultations site management authorities n requests joint unesco icomos')","(0.3214285714285714, 'authorities n requests joint')","(0.3548387096774194, 'n encourages state party continue efforts rehabilitate enhance')","(0.32530120481927716, 'state party continue efforts rehabilitate enhance state conservation world heritage')","(0.4418604651162791, 'mission examine state conservation property')","(0.3548387096774194, 'report state conservation property information provided centre')","(0.327433628318584, 'state conservation property information provided centre n takes note additional information presented state party')","(0.2558139534883721, 'examined report state conservation property information provided centre n takes note additional information presented state party')","(0.35443037974683544, 'state conservation property information provided centre n takes note additional')","(0.36, 'examine state conservation property undertake consultations site management')","(0.303030303030303, 'welcoming proposal joint unesco icomos reactive monitoring mission')","(0.33333333333333337, 'examine state conservation property undertake consultations site management')","(0.30000000000000004, 'world heritage property n expresses appreciation state party')","(0.3870967741935484, 'report state conservation property information provided centre')","(0.3731343283582089, 'information presented state party n encourages state party continue')","(0.33333333333333337, 'conservation property undertake consultations site management authorities n requests joint')","(0.39344262295081966, 'conservation world heritage property n expresses appreciation')","(0.36363636363636365, 'proposal joint unesco icomos reactive monitoring mission examine state conservation property undertake consultations site management')","(0.28695652173913044, 'n takes note additional information presented state party n encourages state party continue efforts')","(0.2875, 'provided centre n takes note additional information presented state party')","(0.3375, 'icomos reactive monitoring mission examine state conservation property undertake')","(0.3666666666666667, 'conservation property undertake consultations site management authorities n requests joint')","(0.28767123287671237, 'joint unesco icomos reactive monitoring mission examine state conservation property undertake consultations site management authorities n requests')","(0.27692307692307694, 'world heritage committee n examined report state conservation property information provided centre n takes note additional')","(0.3306451612903226, 'conservation property undertake consultations site management authorities n requests joint unesco icomos reactive monitoring')","(0.43999999999999995, 'enhance state conservation world heritage property')","(0.2596153846153846, 'conservation property undertake consultations site management authorities n requests joint unesco icomos')","(0.3414634146341463, 'property information provided centre n takes note additional information presented')"
