,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Nov 11, 2013 National adaptation plans","(0.23287671232876717, 'fccc cp add rev distr general september chinese original')","(0.24193548387096775, 'fccc cp add rev distr general september chinese original english cp cp cp cp cp cp')","(0.2432432432432432, 'september chinese original english cp')","(0.24390243902439024, 'september chinese original english cp cp cp cp cp cp cp cp ge')","(0.20370370370370372, 'fccc cp add rev distr general september chinese')","(0.2407407407407407, 'cp cp cp ge fccc cp add rev a ghg brs ncs b ge fccc')","(0.2666666666666667, 'add rev a b')","(0.24, 'cp add rev cp ge fccc cp add')","(0.24615384615384617, 'cp ge fccc cp add rev cp cp cp ge')","(0.23809523809523814, 'general september chinese original english')","(0.21568627450980393, 'distr general september chinese original english cp')","(0.2232142857142857, 'fccc cp add rev distr general september chinese original english cp cp cp cp')","(0.24806201550387597, 'distr general september chinese original english cp cp cp cp cp cp cp cp ge fccc')","(0.22972972972972971, 'b c fccc sbsta ge fccc cp add rev cp')","(0.25, 'ge fccc cp add rev a ghg brs')","(0.21666666666666667, 'add rev distr general september chinese original english')","(0.25373134328358204, 'september chinese original english cp cp cp cp')","(0.27083333333333337, 'b c fccc sbsta ge fccc cp add')","(0.22499999999999998, 'rev cp ge fccc cp add rev')","(0.2622950819672131, 'cp add rev a ghg brs ncs b ge')","(0.24242424242424243, 'c ge fccc cp add rev cp d ge fccc')","(0.24489795918367352, 'fccc cp add rev distr general september')","(0.25, 'fccc cp add rev xx ge fccc cp add rev ge fccc cp add rev')","(0.25217391304347825, 'fccc cp add rev distr general september chinese original english cp cp cp cp')","(0.26249999999999996, 'distr general september chinese original english cp cp cp cp')","(0.234375, 'cp cp cp ge fccc cp add rev ge')","(0.24, 'fccc cp add rev distr general september chinese original english')","(0.22962962962962963, 'fccc cp add rev cp cp cp ge fccc cp add rev ge fccc cp add rev')","(0.23076923076923073, 'distr general september chinese original english cp cp cp cp cp cp cp cp ge fccc')","(0.2376237623762376, 'rev distr general september chinese original english cp cp cp cp cp cp cp')","(0.2777777777777778, 'ge fccc cp add rev a')","(0.23711340206185572, 'rev distr general september chinese original english cp cp cp cp cp')","(0.25757575757575757, 'ge fccc cp add rev ge fccc cp add rev')"
"Nov 11, 2013 Nairobi work programme on impacts, vulnerability and adaptation to climate change","(0.23287671232876717, 'fccc cp add rev distr general september chinese original')","(0.24193548387096775, 'fccc cp add rev distr general september chinese original english cp cp cp cp cp cp')","(0.2432432432432432, 'september chinese original english cp')","(0.24390243902439024, 'september chinese original english cp cp cp cp cp cp cp cp ge')","(0.20370370370370372, 'fccc cp add rev distr general september chinese')","(0.2407407407407407, 'cp cp cp ge fccc cp add rev a ghg brs ncs b ge fccc')","(0.2666666666666667, 'add rev a b')","(0.24, 'cp add rev cp ge fccc cp add')","(0.24615384615384617, 'cp ge fccc cp add rev cp cp cp ge')","(0.23809523809523814, 'general september chinese original english')","(0.21568627450980393, 'distr general september chinese original english cp')","(0.2232142857142857, 'fccc cp add rev distr general september chinese original english cp cp cp cp')","(0.24806201550387597, 'distr general september chinese original english cp cp cp cp cp cp cp cp ge fccc')","(0.22972972972972971, 'b c fccc sbsta ge fccc cp add rev cp')","(0.25, 'ge fccc cp add rev a ghg brs')","(0.21666666666666667, 'add rev distr general september chinese original english')","(0.25373134328358204, 'september chinese original english cp cp cp cp')","(0.27083333333333337, 'b c fccc sbsta ge fccc cp add')","(0.22499999999999998, 'rev cp ge fccc cp add rev')","(0.2622950819672131, 'cp add rev a ghg brs ncs b ge')","(0.24242424242424243, 'c ge fccc cp add rev cp d ge fccc')","(0.24489795918367352, 'fccc cp add rev distr general september')","(0.25, 'fccc cp add rev xx ge fccc cp add rev ge fccc cp add rev')","(0.25217391304347825, 'fccc cp add rev distr general september chinese original english cp cp cp cp')","(0.26249999999999996, 'distr general september chinese original english cp cp cp cp')","(0.234375, 'cp cp cp ge fccc cp add rev ge')","(0.24, 'fccc cp add rev distr general september chinese original english')","(0.22962962962962963, 'fccc cp add rev cp cp cp ge fccc cp add rev ge fccc cp add rev')","(0.23076923076923073, 'distr general september chinese original english cp cp cp cp cp cp cp cp ge fccc')","(0.2376237623762376, 'rev distr general september chinese original english cp cp cp cp cp cp cp')","(0.2777777777777778, 'ge fccc cp add rev a')","(0.23711340206185572, 'rev distr general september chinese original english cp cp cp cp cp')","(0.25757575757575757, 'ge fccc cp add rev ge fccc cp add rev')"
"Nov 11, 2013 Modalities for measuring, reporting and verifying","(0.2465753424657534, 'cp http climateaction unfccc int ge fccc cp add')","(0.25806451612903225, 'fccc cp add distr general january chinese original english cp ge fccc cp add cp cp')","(0.2571428571428571, 'january chinese original english cp')","(0.24390243902439024, 'chinese original english cp ge fccc cp add cp cp cp cp cp')","(0.2407407407407407, 'chinese original english cp ge fccc cp add')","(0.25, 'fccc cp add distr general january chinese original english cp ge fccc cp add cp')","(0.2666666666666667, 'cp cp a res')","(0.26, 'sb inf ge fccc cp add cp ge')","(0.2615384615384615, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.3125, 'cp add http climateaction unfccc')","(0.26, 'climateaction unfccc int ge fccc cp add')","(0.2321428571428571, 'fccc cp add distr general january chinese original english cp ge fccc cp add')","(0.2713178294573644, 'add cp cp http climateaction unfccc int ge fccc cp add ge fccc cp add http')","(0.2702702702702703, 'fccc cp add distr general january chinese original english cp')","(0.23333333333333328, 'chinese original english cp ge fccc cp add')","(0.25, 'add distr general january chinese original english cp')","(0.25373134328358204, 'add cp cp http climateaction unfccc int ge')","(0.22916666666666663, 'add fccc sb inf ge fccc cp add')","(0.25, 'add cp cp http climateaction unfccc int')","(0.29508196721311475, 'climateaction unfccc int ge fccc cp add ge fccc')","(0.2727272727272727, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.26530612244897955, 'cp http climateaction unfccc int ge fccc')","(0.27586206896551724, 'cp http climateaction unfccc int ge fccc cp add ge fccc cp add http climateaction')","(0.23478260869565215, 'fccc cp add distr general january chinese original english cp ge fccc cp add')","(0.25, 'add distr general january chinese original english cp ge fccc')","(0.25, 'cp http climateaction unfccc int ge fccc cp add')","(0.2533333333333333, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.24444444444444446, 'cp ge fccc cp add cp cp http climateaction unfccc int ge fccc cp add ge fccc')","(0.23076923076923073, 'cp ge fccc cp add cp cp http climateaction unfccc int ge fccc cp add ge')","(0.25742574257425743, 'distr general january chinese original english cp ge fccc cp add cp cp cp')","(0.2777777777777778, 'cp cp http climateaction unfccc int')","(0.21649484536082475, 'distr general january chinese original english cp ge fccc cp add cp')","(0.28787878787878785, 'climateaction unfccc int ge fccc cp add ge fccc cp')"
"Nov 10, 2003 Decision XV5 Promoting the closure of essentialuse nominations for metereddose inhalers","(0.3287671232876712, 'action referred paragraph must include specific date time party')","(0.27419354838709675, 'soon practicable party specific dates time cease making nominations essential use exemptions cfcs metered dose inhalers')","(0.33333333333333337, 'consideration parties twenty fifth meeting')","(0.30508474576271183, 'decided dec xv recognizing parties ultimate competence responsibility accountability protection health safety citizens')","(0.35593220338983056, 'exemptions cfcs metered dose inhalers specify nominated use')","(0.3046875, 'non confidential submitting party request technology economic assessment panel modify handbook essential use nominations reflect')","(0.36363636363636365, 'parties decided dec xv')","(0.3783783783783784, 'technical options committee make recommendations nominations essential use')","(0.34065934065934067, 'assessment panel technical options committee make recommendations nominations essential use')","(0.3421052631578947, 'phase out appropriate actions measures')","(0.3389830508474576, 'secretariat time consideration parties twenty fifth meeting')","(0.2857142857142857, 'twenty fourth meeting open ended working group potential impacts phase out cfcs parties operating')","(0.33571428571428574, 'technical options committee make recommendations nominations essential use exemptions cfcs metered dose inhalers parties operating paragraph')","(0.3295454545454546, 'market sale distribution national transition strategy covering intended market submitted')","(0.352112676056338, 'market sale distribution national transition strategy covering intended')","(0.3088235294117647, 'paragraph article specific measures actions sufficient deliver phase')","(0.29850746268656714, 'phase out cfc containing metered dose inhalers parties')","(0.4098360655737705, 'protection health safety citizens actions protect ozone layer')","(0.52, 'health safety citizens actions protect ozone layer')","(0.3375, 'inhalers parties operating paragraph article reference active ingredient metered')","(0.3373493975903614, 'active ingredient solely salbutamol metered dose inhalers expected sold distributed')","(0.4035087719298246, 'citizens actions protect ozone layer acknowledging urgent')","(0.32835820895522383, 'operation paragraph decision viii relating authorization quantity cfcs emergency situation request parties operating paragraph article')","(0.28695652173913044, 'panel report time twenty fourth meeting open ended working group potential impacts phase out')","(0.2941176470588235, 'market party operating paragraph article request technology economic assessment panel')","(0.3411764705882353, 'responsibility accountability protection health safety citizens actions protect ozone')","(0.3292682926829268, 'assessment panel concludes development cfc free metered dose inhalers registration')","(0.32894736842105265, 'dec xv recognizing parties ultimate competence responsibility accountability protection health safety citizens actions protect ozone layer acknowledging')","(0.31081081081081086, 'ultimate competence responsibility accountability protection health safety citizens actions protect ozone layer acknowledging urgent need accelerate')","(0.33599999999999997, 'recommendations nominations essential use exemptions cfcs metered dose inhalers parties operating paragraph article reference')","(0.3921568627450981, 'secretariat time consideration parties twenty fifth')","(0.27835051546391754, 'article reference active ingredient metered dose inhalers cfcs used intended market sale')","(0.3295454545454546, 'market sale distribution national transition strategy covering intended market submitted')"
"Nov 10, 2003 Decision XV7 Process agents","(0.3012048192771084, 'seventeenth meeting parties based information reported accordance paragraph present')","(0.2666666666666667, 'made reducing emissions controlled substances process agent uses implementation development emissions reduction techniques alternative processes using')","(0.368421052631579, 'consideration specific uses decision x')","(0.3047619047619048, 'panel review requests consideration specific uses decision x criteria process agents make recommendations')","(0.32258064516129037, 'consideration specific uses decision x criteria process agents')","(0.28671328671328666, 'progress made reducing emissions controlled substances process agent uses implementation development emissions reduction techniques alternative')","(0.36363636363636365, 'parties decided dec xv')","(0.3484848484848485, 'uses table decision make appropriate recommendations changes table')","(0.37037037037037035, 'ctc production chlorinated polypropene china ctc production chlorinated eva china')","(0.368421052631579, 'china ctc bromination styrenic polymer')","(0.34375, 'applications considered process agent uses controlled substances')","(0.2867647058823529, 'emissions controlled substances process agent uses implementation development emissions reduction techniques alternative processes using')","(0.28859060402684567, 'implementation development emissions reduction techniques alternative processes using ozone depleting substances note that report technology economic')","(0.3076923076923077, 'made reducing emissions controlled substances process agent uses implementation development')","(0.31746031746031744, 'review requests consideration specific uses decision x criteria')","(0.31818181818181823, 'chlorinated polypropene china ctc production chlorinated eva china')","(0.32835820895522383, 'glycine india ctc production chlorinated polypropene china ctc')","(0.375, 'made reducing emissions controlled substances process agent uses')","(0.39622641509433965, 'recovery chlorine tail gas production chlorine brazil')","(0.33333333333333337, 'elimination ncl production chlorine caustic brazil ctc recovery chlorine')","(0.29702970297029707, 'implementation development emissions reduction techniques alternative processes using ozone depleting')","(0.43137254901960786, 'china ctc production oxadiazon china ctc production')","(0.3007518796992481, 'agent uses controlled substances accordance provisions decision x reconsidered seventeenth meeting parties based information reported')","(0.30434782608695654, 'india ctc production chlorinated polypropene china ctc production chlorinated eva china ctc production methyl')","(0.28865979381443296, 'emissions controlled substances process agent uses implementation development emissions reduction')","(0.3472222222222222, 'elimination ncl production chlorine caustic brazil ctc recovery chlorine')","(0.375, 'agent uses implementation development emissions reduction techniques alternative processes using')","(0.34523809523809523, 'executive committee progress reducing emissions controlled substances process agent uses implementation development emissions reduction techniques alternative processes')","(0.31645569620253167, 'executive committee progress reducing emissions controlled substances process agent uses implementation development emissions reduction techniques alternative')","(0.3308823529411765, 'emissions controlled substances process agent uses implementation development emissions reduction techniques alternative processes using')","(0.40816326530612246, 'panel review requests consideration specific uses')","(0.2931034482758621, 'negligible emissions applications considered process agent uses controlled substances accordance provisions decision')","(0.345679012345679, 'ctc production chlorinated polypropene china ctc production chlorinated eva china')"
"Nov 11, 2013 Longterm climate finance","(0.2465753424657534, 'cp http climateaction unfccc int ge fccc cp add')","(0.25806451612903225, 'fccc cp add distr general january chinese original english cp ge fccc cp add cp cp')","(0.2571428571428571, 'january chinese original english cp')","(0.24390243902439024, 'chinese original english cp ge fccc cp add cp cp cp cp cp')","(0.2407407407407407, 'chinese original english cp ge fccc cp add')","(0.25, 'fccc cp add distr general january chinese original english cp ge fccc cp add cp')","(0.2666666666666667, 'cp cp a res')","(0.26, 'sb inf ge fccc cp add cp ge')","(0.2615384615384615, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.3125, 'cp add http climateaction unfccc')","(0.26, 'climateaction unfccc int ge fccc cp add')","(0.2321428571428571, 'fccc cp add distr general january chinese original english cp ge fccc cp add')","(0.2713178294573644, 'add cp cp http climateaction unfccc int ge fccc cp add ge fccc cp add http')","(0.2702702702702703, 'fccc cp add distr general january chinese original english cp')","(0.23333333333333328, 'chinese original english cp ge fccc cp add')","(0.25, 'add distr general january chinese original english cp')","(0.25373134328358204, 'add cp cp http climateaction unfccc int ge')","(0.22916666666666663, 'add fccc sb inf ge fccc cp add')","(0.25, 'add cp cp http climateaction unfccc int')","(0.29508196721311475, 'climateaction unfccc int ge fccc cp add ge fccc')","(0.2727272727272727, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.26530612244897955, 'cp http climateaction unfccc int ge fccc')","(0.27586206896551724, 'cp http climateaction unfccc int ge fccc cp add ge fccc cp add http climateaction')","(0.23478260869565215, 'fccc cp add distr general january chinese original english cp ge fccc cp add')","(0.25, 'add distr general january chinese original english cp ge fccc')","(0.25, 'cp http climateaction unfccc int ge fccc cp add')","(0.2533333333333333, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.24444444444444446, 'cp ge fccc cp add cp cp http climateaction unfccc int ge fccc cp add ge fccc')","(0.23076923076923073, 'cp ge fccc cp add cp cp http climateaction unfccc int ge fccc cp add ge')","(0.25742574257425743, 'distr general january chinese original english cp ge fccc cp add cp cp cp')","(0.2777777777777778, 'cp cp http climateaction unfccc int')","(0.21649484536082475, 'distr general january chinese original english cp ge fccc cp add cp')","(0.28787878787878785, 'climateaction unfccc int ge fccc cp add ge fccc cp')"
"Nov 11, 2013 Compliance Committee","(0.3835616438356164, 'shenzhen cti international certification co ltd cti b sirim')","(0.29032258064516125, 'china environmental united certification center co ltd cec b china quality certification center cqc colombian institute')","(0.3548387096774194, 'lgai technological center s a')","(0.31999999999999995, 'environment corporation keco e korea environment corporation keco b korea testing research institute')","(0.3389830508474576, 'certification icontec d conestoga rovers associates ltd cra')","(0.3055555555555556, 'b jaco cdm ltd jaco cdm f japan consulting institute jci b japan management association')","(0.42105263157894735, 'pjrces b re consult')","(0.45999999999999996, 'co ltd deloitte teco e dnv climate change')","(0.3970588235294118, 'certification organization co ltd deloitte teco e dnv climate change')","(0.4375, 'management corporation kemco b e')","(0.3548387096774194, 'deloitte tohmatsu evaluation certification organization co ltd')","(0.375, 'sgs b shenzhen cti international certification co ltd cti b sirim qas international sdn')","(0.37209302325581395, 'b china classification society certification company ccsc b china environmental united certification center co ltd cec')","(0.29729729729729726, 'b re consult ltd re consult b rina services s')","(0.36923076923076925, 'management corporation kemco b korea environment corporation keco')","(0.31666666666666665, 'association ksa b lgai technological center s a')","(0.3913043478260869, 'young associs france eyg foundation industrial development management')","(0.2678571428571429, 'johnson registrars carbon emissions services pjrces b re')","(0.37254901960784315, 'shenzhen cti international certification co ltd cti')","(0.3493975903614458, 'international sdn bhd sirim spanish association standardisation certification aenor')","(0.3484848484848485, 'cti b sirim qas international sdn bhd sirim spanish association')","(0.3666666666666667, 'environment corporation keco e korea environment corporation')","(0.31896551724137934, 'add korea energy management corporation kemco b e korea energy management corporation kemco b korea')","(0.33913043478260874, 'associates ltd cra b deloitte tohmatsu evaluation certification organization co ltd deloitte teco d')","(0.30000000000000004, 'check c carbon check pty ltd carbon check ceprei certification')","(0.296875, 'cdm f japan consulting institute jci b japan management')","(0.3913043478260869, 'classification society certification company ccsc b china environmental united certification')","(0.3481481481481481, 'energy management corporation kemco b e korea energy management corporation kemco b korea environment corporation keco e')","(0.3307692307692308, 'services limited erm cvs b ernst young associs france eyg foundation industrial development management system certification')","(0.3589743589743589, 'young associs france eyg foundation industrial development management system certification institute thailand masci b')","(0.4736842105263158, 'management corporation kemco b e korea')","(0.28865979381443296, 'japan management association jma b japan quality assurance organization jqa e japan')","(0.33333333333333337, 'co ltd cti b sirim qas international sdn bhd sirim')"
"Nov 11, 2013 Report of the Standing Committee on Finance to the Conference of the Parties","(0.2465753424657534, 'cp http climateaction unfccc int ge fccc cp add')","(0.25806451612903225, 'fccc cp add distr general january chinese original english cp ge fccc cp add cp cp')","(0.2571428571428571, 'january chinese original english cp')","(0.24390243902439024, 'chinese original english cp ge fccc cp add cp cp cp cp cp')","(0.2407407407407407, 'chinese original english cp ge fccc cp add')","(0.25, 'fccc cp add distr general january chinese original english cp ge fccc cp add cp')","(0.2666666666666667, 'cp cp a res')","(0.26, 'sb inf ge fccc cp add cp ge')","(0.2615384615384615, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.3125, 'cp add http climateaction unfccc')","(0.26, 'climateaction unfccc int ge fccc cp add')","(0.2321428571428571, 'fccc cp add distr general january chinese original english cp ge fccc cp add')","(0.2713178294573644, 'add cp cp http climateaction unfccc int ge fccc cp add ge fccc cp add http')","(0.2702702702702703, 'fccc cp add distr general january chinese original english cp')","(0.23333333333333328, 'chinese original english cp ge fccc cp add')","(0.25, 'add distr general january chinese original english cp')","(0.25373134328358204, 'add cp cp http climateaction unfccc int ge')","(0.22916666666666663, 'add fccc sb inf ge fccc cp add')","(0.25, 'add cp cp http climateaction unfccc int')","(0.29508196721311475, 'climateaction unfccc int ge fccc cp add ge fccc')","(0.2727272727272727, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.26530612244897955, 'cp http climateaction unfccc int ge fccc')","(0.27586206896551724, 'cp http climateaction unfccc int ge fccc cp add ge fccc cp add http climateaction')","(0.23478260869565215, 'fccc cp add distr general january chinese original english cp ge fccc cp add')","(0.25, 'add distr general january chinese original english cp ge fccc')","(0.25, 'cp http climateaction unfccc int ge fccc cp add')","(0.2533333333333333, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.24444444444444446, 'cp ge fccc cp add cp cp http climateaction unfccc int ge fccc cp add ge fccc')","(0.23076923076923073, 'cp ge fccc cp add cp cp http climateaction unfccc int ge fccc cp add ge')","(0.25742574257425743, 'distr general january chinese original english cp ge fccc cp add cp cp cp')","(0.2777777777777778, 'cp cp http climateaction unfccc int')","(0.21649484536082475, 'distr general january chinese original english cp ge fccc cp add cp')","(0.28787878787878785, 'climateaction unfccc int ge fccc cp add ge fccc cp')"
"Nov 11, 2013 Report of the Global Environment Facility to the Conference of the Parties and guidance to the Global Envir","(0.2465753424657534, 'cp http climateaction unfccc int ge fccc cp add')","(0.25806451612903225, 'fccc cp add distr general january chinese original english cp ge fccc cp add cp cp')","(0.2571428571428571, 'january chinese original english cp')","(0.24390243902439024, 'chinese original english cp ge fccc cp add cp cp cp cp cp')","(0.2407407407407407, 'chinese original english cp ge fccc cp add')","(0.25, 'fccc cp add distr general january chinese original english cp ge fccc cp add cp')","(0.2666666666666667, 'cp cp a res')","(0.26, 'sb inf ge fccc cp add cp ge')","(0.2615384615384615, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.3125, 'cp add http climateaction unfccc')","(0.26, 'climateaction unfccc int ge fccc cp add')","(0.2321428571428571, 'fccc cp add distr general january chinese original english cp ge fccc cp add')","(0.2713178294573644, 'add cp cp http climateaction unfccc int ge fccc cp add ge fccc cp add http')","(0.2702702702702703, 'fccc cp add distr general january chinese original english cp')","(0.23333333333333328, 'chinese original english cp ge fccc cp add')","(0.25, 'add distr general january chinese original english cp')","(0.25373134328358204, 'add cp cp http climateaction unfccc int ge')","(0.22916666666666663, 'add fccc sb inf ge fccc cp add')","(0.25, 'add cp cp http climateaction unfccc int')","(0.29508196721311475, 'climateaction unfccc int ge fccc cp add ge fccc')","(0.2727272727272727, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.26530612244897955, 'cp http climateaction unfccc int ge fccc')","(0.27586206896551724, 'cp http climateaction unfccc int ge fccc cp add ge fccc cp add http climateaction')","(0.23478260869565215, 'fccc cp add distr general january chinese original english cp ge fccc cp add')","(0.25, 'add distr general january chinese original english cp ge fccc')","(0.25, 'cp http climateaction unfccc int ge fccc cp add')","(0.2533333333333333, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.24444444444444446, 'cp ge fccc cp add cp cp http climateaction unfccc int ge fccc cp add ge fccc')","(0.23076923076923073, 'cp ge fccc cp add cp cp http climateaction unfccc int ge fccc cp add ge')","(0.25742574257425743, 'distr general january chinese original english cp ge fccc cp add cp cp cp')","(0.2777777777777778, 'cp cp http climateaction unfccc int')","(0.21649484536082475, 'distr general january chinese original english cp ge fccc cp add cp')","(0.28787878787878785, 'climateaction unfccc int ge fccc cp add ge fccc cp')"
"Nov 11, 2013 Modalities for national forest monitoring systems","(0.2465753424657534, 'cp http climateaction unfccc int ge fccc cp add')","(0.25806451612903225, 'fccc cp add distr general january chinese original english cp ge fccc cp add cp cp')","(0.2571428571428571, 'january chinese original english cp')","(0.24390243902439024, 'chinese original english cp ge fccc cp add cp cp cp cp cp')","(0.2407407407407407, 'chinese original english cp ge fccc cp add')","(0.25, 'fccc cp add distr general january chinese original english cp ge fccc cp add cp')","(0.2666666666666667, 'cp cp a res')","(0.26, 'sb inf ge fccc cp add cp ge')","(0.2615384615384615, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.3125, 'cp add http climateaction unfccc')","(0.26, 'climateaction unfccc int ge fccc cp add')","(0.2321428571428571, 'fccc cp add distr general january chinese original english cp ge fccc cp add')","(0.2713178294573644, 'add cp cp http climateaction unfccc int ge fccc cp add ge fccc cp add http')","(0.2702702702702703, 'fccc cp add distr general january chinese original english cp')","(0.23333333333333328, 'chinese original english cp ge fccc cp add')","(0.25, 'add distr general january chinese original english cp')","(0.25373134328358204, 'add cp cp http climateaction unfccc int ge')","(0.22916666666666663, 'add fccc sb inf ge fccc cp add')","(0.25, 'add cp cp http climateaction unfccc int')","(0.29508196721311475, 'climateaction unfccc int ge fccc cp add ge fccc')","(0.2727272727272727, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.26530612244897955, 'cp http climateaction unfccc int ge fccc')","(0.27586206896551724, 'cp http climateaction unfccc int ge fccc cp add ge fccc cp add http climateaction')","(0.23478260869565215, 'fccc cp add distr general january chinese original english cp ge fccc cp add')","(0.25, 'add distr general january chinese original english cp ge fccc')","(0.25, 'cp http climateaction unfccc int ge fccc cp add')","(0.2533333333333333, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.24444444444444446, 'cp ge fccc cp add cp cp http climateaction unfccc int ge fccc cp add ge fccc')","(0.23076923076923073, 'cp ge fccc cp add cp cp http climateaction unfccc int ge fccc cp add ge')","(0.25742574257425743, 'distr general january chinese original english cp ge fccc cp add cp cp cp')","(0.2777777777777778, 'cp cp http climateaction unfccc int')","(0.21649484536082475, 'distr general january chinese original english cp ge fccc cp add cp')","(0.28787878787878785, 'climateaction unfccc int ge fccc cp add ge fccc cp')"
"Nov 11, 2013 Guidelines and procedures for the technical assessment of submissions from Parties on proposed forest refer","(0.2465753424657534, 'cp http climateaction unfccc int ge fccc cp add')","(0.25806451612903225, 'fccc cp add distr general january chinese original english cp ge fccc cp add cp cp')","(0.2571428571428571, 'january chinese original english cp')","(0.24390243902439024, 'chinese original english cp ge fccc cp add cp cp cp cp cp')","(0.2407407407407407, 'chinese original english cp ge fccc cp add')","(0.25, 'fccc cp add distr general january chinese original english cp ge fccc cp add cp')","(0.2666666666666667, 'cp cp a res')","(0.26, 'sb inf ge fccc cp add cp ge')","(0.2615384615384615, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.3125, 'cp add http climateaction unfccc')","(0.26, 'climateaction unfccc int ge fccc cp add')","(0.2321428571428571, 'fccc cp add distr general january chinese original english cp ge fccc cp add')","(0.2713178294573644, 'add cp cp http climateaction unfccc int ge fccc cp add ge fccc cp add http')","(0.2702702702702703, 'fccc cp add distr general january chinese original english cp')","(0.23333333333333328, 'chinese original english cp ge fccc cp add')","(0.25, 'add distr general january chinese original english cp')","(0.25373134328358204, 'add cp cp http climateaction unfccc int ge')","(0.22916666666666663, 'add fccc sb inf ge fccc cp add')","(0.25, 'add cp cp http climateaction unfccc int')","(0.29508196721311475, 'climateaction unfccc int ge fccc cp add ge fccc')","(0.2727272727272727, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.26530612244897955, 'cp http climateaction unfccc int ge fccc')","(0.27586206896551724, 'cp http climateaction unfccc int ge fccc cp add ge fccc cp add http climateaction')","(0.23478260869565215, 'fccc cp add distr general january chinese original english cp ge fccc cp add')","(0.25, 'add distr general january chinese original english cp ge fccc')","(0.25, 'cp http climateaction unfccc int ge fccc cp add')","(0.2533333333333333, 'cp http climateaction unfccc int ge fccc cp add ge')","(0.24444444444444446, 'cp ge fccc cp add cp cp http climateaction unfccc int ge fccc cp add ge fccc')","(0.23076923076923073, 'cp ge fccc cp add cp cp http climateaction unfccc int ge fccc cp add ge')","(0.25742574257425743, 'distr general january chinese original english cp ge fccc cp add cp cp cp')","(0.2777777777777778, 'cp cp http climateaction unfccc int')","(0.21649484536082475, 'distr general january chinese original english cp ge fccc cp add cp')","(0.28787878787878785, 'climateaction unfccc int ge fccc cp add ge fccc cp')"
