,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Nov 17, 2018 Safeguards in biodiversity financing mechanisms","(0.3679245283018868, 'communities stakeholder organizations international institutions relation development application relevant')","(0.42038216560509556, 'processes well national legislation priorities take account relevant international agreements declarations guidance developed convention biological diversity')","(0.6888888888888889, 'developed convention biological diversity and')","(0.32773109243697474, 'taking account convention s voluntary guidelines safeguards biodiversity financing mechanisms important process general')","(0.4078947368421053, 'convention elimination forms discrimination women international human rights')","(0.3093525179856115, 'equality considerations noting indicative list possible elements tasks developed consideration conference parties fifteenth meeting working')","(0.34375, 'priorities take account relevant')","(0.8620689655172413, 'point b united nations framework convention climate change')","(0.7, 'instruments mentioned point b united nations framework convention climate change')","(0.5, 'use value convention s voluntary')","(0.390625, 'guidance convention parties governments indigenous peoples local')","(0.43333333333333335, 'prior informed consent prior informed consent approval involvement indigenous peoples local communities definition roles')","(0.3355704697986577, 'consultations cooperation indigenous peoples local communities representative institutions appropriate order obtain free prior informed consent prior')","(0.36046511627906974, 'framework convention climate change international human rights treaties united nations')","(0.36764705882352944, 'framework convention climate change design establish apply safeguard')","(0.5416666666666667, 'item decision adopted conference parties convention biological diversity')","(0.46478873239436624, 'framework convention climate change international human rights treaties')","(0.3589743589743589, 'mechanisms grounded local circumstances developed consistency relevant country')","(0.42592592592592593, 'use value convention s voluntary guidelines safeguards')","(0.3804347826086957, 'international agreements declarations guidance developed convention biological diversity and')","(0.38541666666666663, 'convention addressing additional gaps identified including gender equality considerations noting')","(0.42028985507246375, 'convention elimination forms discrimination women international human')","(0.326530612244898, 'also recognizes importance consultations cooperation indigenous peoples local communities representative institutions appropriate order obtain free')","(0.33333333333333337, 'local communities stakeholder organizations international institutions relation development application relevant safeguard systems also requests')","(0.41758241758241754, 'peoples local communities taking account convention biological diversity relevant decisions')","(0.4, 'convention elimination forms discrimination women international human rights treaties')","(0.36458333333333337, 'institutions relation development application relevant safeguard systems also requests executive')","(0.32571428571428573, 'governments indigenous peoples local communities stakeholder organizations international institutions relation development application relevant safeguard systems also requests')","(0.32432432432432434, 'relevant country driven specific processes well national legislation priorities take account relevant international agreements declarations guidance')","(0.35915492957746475, 'organizations international institutions relation development application relevant safeguard systems also requests executive secretary include')","(0.3650793650793651, 'also recognizes importance consultations cooperation indigenous')","(0.31932773109243695, 'parties stakeholder organizations institutions continue using convention s voluntary guidelines safeguards biodiversity')","(0.33333333333333337, 'organizations international institutions relation development application relevant safeguard systems also')"
"Nov 17, 2018 Programme of work and budget Cartagena Protocol","(0.33333333333333337, 'convention biological diversity serving meeting parties cartagena protocol biosafety')","(0.4354838709677419, 'shared parties cbd cp mop dec page table integrated biennium budget trust funds convention biological diversity')","(0.7209302325581395, 'work budget convention biological diversity')","(0.3220338983050848, 'implementation fifteenth meeting conference parties convention tenth meeting parties cartagena protocol fourth meeting')","(0.37681159420289856, 'convention cartagena protocol nagoya protocol ratio biennium approves')","(0.30645161290322576, 'trust funds convention biological diversity protocols total thousands thousands united thousands united united states states')","(0.3571428571428571, 'parties nagoya protocol held')","(0.43333333333333335, 'per united nations general assembly resolution revised scale')","(0.39743589743589747, 'cambodia cameroon per united nations general assembly resolution revised scale')","(0.40476190476190477, 'dollars year convention protocols purposes')","(0.3666666666666667, 'services among convention cartagena protocol nagoya protocol')","(0.32478632478632474, 'trust funds convention biological diversity protocols total thousands thousands united thousands united united states')","(0.3049645390070922, 'per united nations general assembly resolution revised scale assessments triennium applied released calculate assessed contributions biennium')","(0.33333333333333337, 'conference parties convention biological diversity serving meeting parties cartagena protocol')","(0.3731343283582089, 'assessments contribution due contribution due total party developed')","(0.5833333333333333, 'cartagena protocol biosafety ninth meeting sharm el sheikh')","(0.35820895522388063, 'due contribution due total party developed country paying')","(0.3709677419354839, 'cartagena protocol biosafety united states dollars year united')","(0.4285714285714286, 'states dollars year convention protocols purposes listed')","(0.3214285714285714, 'convention biological diversity serving meeting parties cartagena protocol biosafety')","(0.345679012345679, 'convention tenth meeting parties cartagena protocol fourth meeting parties nagoya')","(0.4, 'cameroon per united nations general assembly resolution')","(0.3405797101449275, 'proposals circulated days meetings conference parties recalling resolution united nations environment assembly relationship united nations')","(0.36923076923076925, 'proposals circulated days meetings conference parties recalling resolution united nations environment assembly relationship united')","(0.3846153846153846, 'original english conference parties convention biological diversity serving meeting parties')","(0.41891891891891897, 'convention tenth meeting parties cartagena protocol fourth meeting parties')","(0.4, 'conference parties recalling resolution united nations environment assembly relationship united')","(0.34337349397590367, 'days meetings conference parties recalling resolution united nations environment assembly relationship united nations environment programme multilateral environmental')","(0.326530612244898, 'specifies budget proposals circulated days meetings conference parties recalling resolution united nations environment assembly relationship united')","(0.40689655172413797, 'nations environment assembly relationship united nations environment programme multilateral environmental agreements provides secretariat decides')","(0.4107142857142857, 'agreements provides secretariat decides adopt integrated')","(0.31958762886597936, 'protocol held concurrently sbstta days art days back to back sbstta sbi')","(0.4125, 'protocols by object expenditure total object expenditure thousands united states')"
"Nov 17, 2018 Risk assessment and risk management Articles 15 and 16","(0.3870967741935484, 'legislation relevant international obligations notes availability numerous guidance documents')","(0.36220472440944884, 'aspects biodiversity endemic rare species unique habitat ecosystem taking account risks human health value biological diversity')","(0.6595744680851063, 'parties convention biological diversity serving')","(0.3548387096774194, 'assessment consideration conference parties serving meeting parties cartagena protocol biosafety include structured analysis')","(0.3950617283950617, 'recommendation consideration conference parties serving meeting parties cartagena')","(0.31007751937984496, 'decision adopted parties cartagena protocol biosafety risk assessment risk management articles conference parties serving meeting')","(0.4782608695652174, 'by case risk assessment')","(0.3548387096774194, 'knowledge innovation practices livelihood use land water calls')","(0.345679012345679, 'impact traditional knowledge innovation practices livelihood use land water calls')","(0.39473684210526316, 'disseminate across national borders iv')","(0.3529411764705882, 'preamble convention article addressing threats significant reduction')","(0.34782608695652173, 'engineered gene drives free prior informed consent indigenous peoples local communities might warranted considering')","(0.3082191780821918, 'fish consideration conference parties serving meeting parties cartagena protocol tenth meeting annex identification prioritization specific issues')","(0.34065934065934067, 'risk assessment consideration conference parties serving meeting parties cartagena protocol')","(0.38888888888888884, 'risk assessment consideration conference parties serving meeting parties')","(0.5833333333333333, 'cartagena protocol biosafety ninth meeting sharm el sheikh')","(0.33783783783783783, 'conference parties convention biological diversity serving meeting parties')","(0.3620689655172413, 'cartagena protocol biosafety ninth meeting sharm el sheikh')","(0.421875, 'advice make recommendation whether additional guidance materials')","(0.4769230769230769, 'international bodies and so whether resources may revised adapted')","(0.3793103448275862, 'water calls broad international cooperation knowledge sharing capacity building support')","(0.390625, 'convention article addressing threats significant reduction loss')","(0.3275862068965517, 'forum convening discussions reporting results discussions convene face to face meeting ad hoc technical expert')","(0.31304347826086953, 'protocol cbd cp mop dec page decides establish process identification prioritization specific issues regarding')","(0.3846153846153846, 'original english conference parties convention biological diversity serving meeting parties')","(0.3764705882352941, 'convention article addressing threats significant reduction loss biological diversity')","(0.3763440860215054, 'conference parties convention biological diversity serving meeting parties cartagena protocol')","(0.3144654088050315, 'technical technological advice view enabling subsidiary body prepare recommendation consideration conference parties serving meeting parties cartagena protocol')","(0.32307692307692304, 'reference contained annex ii decides extend online forum risk assessment risk management order assist ad hoc')","(0.3870967741935484, 'modified fish consideration conference parties serving meeting parties cartagena protocol tenth meeting annex identification')","(0.44680851063829785, 'cp prepare report consideration subsidiary body')","(0.2989690721649485, 'cartagena protocol decision viii annex iii cbd cp mop dec page pose')","(0.3555555555555555, 'protocol tenth meeting annex identification prioritization specific issues risk assessment')"
"Nov 17, 2018 Second work programme of the Intergovernmental SciencePolicy Platform on Biodiversity and Ecosystem Service","(0.375, 'convention enhanced cooperation intergovernmental science policy platform biodiversity ecosystem')","(0.31333333333333335, 'intergovernmental science policy platform biodiversity ecosystem services view optimizing use support implementation convention report subsidiary body')","(0.7209302325581395, 'convention biological diversity second work')","(0.3278688524590164, 'advice subsequent consideration conference parties fifteenth meeting proposals request considered inclusion work programme')","(0.36046511627906974, 'convention enhanced cooperation intergovernmental science policy platform biodiversity')","(0.3065693430656934, 'programme notes convention benefit coherence scenarios related assessments synthesis reports prepared context biodiversity climate change')","(0.4285714285714286, 'development paris agreement climate')","(0.44594594594594594, 'scenarios related assessments prepared context biodiversity climate change')","(0.40506329113924056, 'economic forum united nations global compact united nations statistics division')","(0.4375, 'implementation convention report subsidiary body')","(0.38235294117647056, 'services work convention welcomes appreciation progress implementing')","(0.31818181818181823, 'identified first work programme addressed importance communication organizations initiatives one health international resource panel')","(0.323170731707317, 'united nations agencies multilateral environmental agreements invites intergovernmental science policy platform biodiversity ecosystem services continue collaborate')","(0.34042553191489366, 'parties convention biological diversity second work programme intergovernmental science policy')","(0.37209302325581395, 'request consideration intergovernmental science policy platform biodiversity ecosystem')","(0.5416666666666667, 'item decision adopted conference parties convention biological diversity')","(0.4492753623188406, 'also expected relevant agenda sustainable development paris agreement')","(0.308641975308642, 'biodiversity production sectors invites intergovernmental science policy platform')","(0.4117647058823529, 'services work convention welcomes appreciation progress implementing')","(0.3595505617977528, 'international integrated reporting council natural capital coalition biodiversity working')","(0.3733333333333333, 'health international resource panel one planet network world economic forum')","(0.452054794520548, 'convention enhanced cooperation intergovernmental science policy platform')","(0.34615384615384615, 'benefits convention enhanced cooperation intergovernmental science policy platform biodiversity ecosystem services relevant assessment activities undertaken')","(0.33333333333333337, 'related policy options regarding sustainable production consumption pollution urbanization including implications energy climate taking')","(0.3894736842105263, 'november original english conference parties convention biological diversity fourteenth meeting')","(0.36250000000000004, 'work convention welcomes appreciation progress implementing first work programme')","(0.3894736842105263, 'relevant agenda sustainable development paris agreement climate biodiversity relevant processes')","(0.3595505617977528, 'platform biodiversity ecosystem services relevant assessment activities undertaken united nations agencies multilateral environmental agreements invites intergovernmental science')","(0.33333333333333337, 'platform biodiversity ecosystem services also expected relevant agenda sustainable development paris agreement climate biodiversity relevant processes')","(0.3571428571428571, 'convention welcomes appreciation progress implementing first work programme intergovernmental science policy platform biodiversity ecosystem')","(0.39682539682539686, 'assessment including consideration single assessment integrates')","(0.31707317073170727, 'sustainable development relation biodiversity ecosystem services overlap activities analyses assessments including possible')","(0.34285714285714286, 'convention enhanced cooperation intergovernmental science policy platform biodiversity ecosystem services')"
"Nov 17, 2018 Procedure for avoiding or managing conflicts of interest in expert groups","(0.3555555555555555, 'financial investments intellectual property interests commercial interests sources private')","(0.3138686131386861, 'protocol nagoya protocol credible evidence based balanced information taking decisions procedure applies experts including experts acting')","(0.6888888888888889, 'convention biological diversity kindly retain')","(0.3303571428571429, 'respond concerns consideration final decision respective bureau substantial failure disclose interest expert may')","(0.3846153846153846, 'convention focal point also informed experts selected participate')","(0.30952380952380953, 'focal point convention focal point also informed depending issue consideration bureau conference parties convention subsidiary')","(0.42307692307692313, 'party non party government')","(0.5, 'nominated national focal point convention focal point also')","(0.45070422535211263, 'below expert nominated national focal point convention focal point also')","(0.42105263157894735, 'nominated focal point convention focal')","(0.35820895522388063, 'serves objectives convention protocols appropriate ensures products')","(0.3538461538461538, 'adopted conference parties convention biological diversity procedure avoiding managing conflicts interest expert groups conference')","(0.3565891472868217, 'united nations nomination form based upon form required roster experts cartagena protocol biosafety decision bs i')","(0.3666666666666667, 'parties convention conference parties serving meeting parties cartagena protocol biosafety')","(0.3529411764705882, 'secretary convention biological diversity kindly retain copy records')","(0.6333333333333333, 'cartagena protocol biosafety decision bs i annex i')","(0.3972602739726028, 'prepare report on implementation procedure relevant developments avoiding')","(0.38095238095238093, 'page cartagena protocol nagoya protocol credible evidence based')","(0.42000000000000004, 'point convention focal point also informed experts')","(0.4029850746268657, 'nominated national focal point convention focal point also informed')","(0.4, 'point convention informed rationale behind decision expert well focal point')","(0.42105263157894735, 'convention protocols body agency whether governmental non')","(0.32484076433121023, 'organization may include employment relationships consulting relationships financial investments intellectual property interests commercial interests sources')","(0.34090909090909094, 'protocols appropriate ensures products expert group comprehensive objective information concerning potential conflicts interest made')","(0.3902439024390244, 'page form return executive secretary convention biological diversity kindly retain')","(0.42168674698795183, 'objective information concerning potential conflicts interest made available expert')","(0.3737373737373737, 'on implementation procedure relevant developments avoiding managing conflicts interest multilateral')","(0.3464052287581699, 'provided that balance potential interests manner serves objectives convention protocols appropriate ensures products expert group comprehensive objective')","(0.32867132867132864, 'provided that balance potential interests manner serves objectives convention protocols appropriate ensures products expert group comprehensive')","(0.38848920863309355, 'prepare report on implementation procedure relevant developments avoiding managing conflicts interest multilateral environmental agreements')","(0.4181818181818182, 'depending issue consideration bureau conference parties')","(0.3157894736842105, 'prepare report on implementation procedure relevant developments avoiding managing conflicts interest multilateral')","(0.375, 'protocol credible evidence based balanced information taking decisions procedure applies')"
"Nov 17, 2018 Financial mechanism","(0.37362637362637363, 'convention estimated financial implications guidance financial mechanism conference parties')","(0.40157480314960625, 'nagoya protocol access benefit sharing also recalling decisions xiii iii noting appreciation report global environment facility')","(0.6326530612244898, 'parties convention biological diversity financial')","(0.3398058252427184, 'parties executive secretary shall contract team three five experts subject availability resources equal')","(0.39473684210526316, 'convention contained note executive secretary financial mechanism considered')","(0.32638888888888884, 'funding investment needs financial mechanism third determination funding investment requirements conference parties fifteenth meeting connection')","(0.41666666666666663, 'expert team s assessment')","(0.42647058823529416, 'submitted parties pursuant article convention identify funding needs')","(0.39560439560439564, 'reports protocol support parties implementing compliance action plans regarding achievement')","(0.4864864864864865, 'taking account convention s voluntary')","(0.3833333333333333, 'article convention review reports submitted parties pursuant')","(0.33333333333333337, 'demonstrate clear incremental cost reasoning accordance article paragraph taking consideration information gathered international funds')","(0.3594771241830066, 'resources obligations convention protocols relevant decisions adopted conference parties information communicated conference parties national reports and')","(0.34065934065934067, 'appreciation continuing financial support parties governments carrying tasks strategic plan')","(0.35365853658536583, 'make recommendations consideration conference parties fifteenth meeting conference')","(0.582089552238806, 'cartagena protocol biosafety article nagoya protocol access benefit')","(0.6075949367088608, 'framework progress made implementation sustainable development goals particular')","(0.4027777777777778, 'fourth national reports protocol support parties implementing compliance')","(0.417910447761194, 'commitments convention protocols eighth global environment facility')","(0.3855421686746988, 'effective participation biosafety clearing house using resources biodiversity focal')","(0.38372093023255816, 'convention secretariat well secretariat independent evaluation office agencies gef cbd')","(0.4576271186440678, 'convention protocols eighth replenishment period trust fund')","(0.34306569343065696, 'sharing including regional cooperation projects view facilitating sharing experiences lessons learned harnessing associated synergies use')","(0.3615384615384616, 'global environment facility taking note information regarding implementation article convention contained note executive secretary')","(0.3932584269662921, 'protocols comprehensive primarily directed towards assessing total funding needs required')","(0.3846153846153846, 'convention article cartagena protocol biosafety article nagoya protocol access')","(0.40963855421686746, 'convention protocols eighth replenishment period gef trust fund communicate results')","(0.3441558441558441, 'serving conventions information submitted parties application concept incremental costs well current rules guidelines global environment facility approved')","(0.3459119496855346, 'incremental cost reasoning accordance article paragraph taking consideration information gathered international funds serving conventions information submitted')","(0.44881889763779526, 'implementation convention protocols eighth replenishment period trust fund global environment facility annexed present decision')","(0.4, 'report make recommendations consideration conference parties')","(0.31858407079646023, 'support collective action contributions indigenous peoples local communities towards achieving aichi biodiversity')","(0.36274509803921573, 'convention protocols relevant decisions adopted conference parties information communicated conference')"
"Nov 17, 2018 Glossary of relevant key terms and concepts within the context of Article 8j and related provisions","(0.3589743589743589, 'involvement request according national circumstances per icca consortium https')","(0.42028985507246375, 'report expert group meeting local community representatives within context article related provisions convention biological diversity unep')","(0.8378378378378378, 'convention biological diversity a akw')","(0.3471074380165289, 'lifestyles relevant conservation sustainable use biological diversity customary sustainable use uses biological resources')","(0.4029850746268657, 'convention may interpreted implying party change rights obligations')","(0.3308823529411765, 'obligations convention glossary intended facilitate common understanding terms concepts used context article related provisions meetings')","(0.4285714285714286, 'part post arrangement united')","(0.45999999999999996, 'united nations treaty series vol no cbd cop')","(0.37662337662337664, 'circumstances appropriate take account future work convention requests ad hoc')","(0.5, 'decisions made convention term concept')","(0.42000000000000004, 'work convention requests ad hoc open ended')","(0.39837398373983735, 'prior informed consent free prior informed consent approval involvement depending national circumstances indigenous peoples')","(0.3421052631578947, 'within context convention biocultural diversity biocultural diversity considered biological diversity cultural diversity links them biocultural heritage')","(0.36458333333333337, 'within context convention traditional knowledge knowledge innovations practices indigenous local')","(0.4, 'relevant conservation sustainable use biological diversity customary sustainable')","(0.582089552238806, 'section terms concepts derived text convention biological diversity')","(0.4029850746268657, 'future work convention requests ad hoc open ended')","(0.3620689655172413, 'nagoya protocol terms concepts contained akw kon voluntary')","(0.43333333333333335, 'vienna convention law treaties without prejudice discussions')","(0.3770491803278688, 'united nations treaty series vol no cbd cop dec')","(0.3855421686746988, 'held convention concerning national use terms concepts subject national legislation')","(0.4545454545454546, 'convention application provisions accordance vienna convention law')","(0.34013605442176875, 'terminology used convention constitute interpretation convention application provisions accordance vienna convention law treaties without prejudice')","(0.33576642335766427, 'terminology used convention constitute interpretation convention application provisions accordance vienna convention law treaties without')","(0.426829268292683, 'section terms concepts derived text convention biological diversity decisions made')","(0.4225352112676056, 'held convention concerning national use terms concepts subject national')","(0.3866666666666667, 'convention requests ad hoc open ended working group article related')","(0.35757575757575755, 'biological resources accordance traditional cultural practices compatible conservation sustainable use requirements derived article endorsed paragraph annex decision')","(0.3375, 'interpretation convention application provisions accordance vienna convention law treaties without prejudice discussions terminology international forums adopts')","(0.39837398373983735, 'convention biological diversity decisions made convention term concept understanding term concept within context convention')","(0.4137931034482759, 'practices relevant conservation sustainable use biological')","(0.3267326732673267, 'parties convention biological diversity a akw kon voluntary guidelines conduct cultural environmental')","(0.37755102040816324, 'people custody protection traditional knowledge expressions culture entrusted accordance customary')"
"Nov 17, 2018 Scenarios for the 2050 Vision for Biodiversity","(0.4130434782608695, 'objectives convention governments international institutions play critical role establishing')","(0.475177304964539, 'vision biodiversity taking account article convention scenario analyses fair equitable sharing benefits arising utilization genetic resources')","(0.6595744680851063, 'secretariat convention biological diversity pbl')","(0.33613445378151263, 'tailored regional national local circumstances provide information feed strategic planning conservation sustainable use')","(0.388235294117647, 'communities conservation biological diversity sustainable use components consequences')","(0.30534351145038163, 'vision biodiversity taking account article convention scenario analyses fair equitable sharing benefits arising utilization genetic')","(0.375, 'www ipbes net assessment')","(0.4657534246575342, 'contribute solutions related climate adaptation mitigation climate change')","(0.41237113402061853, 'biodiversity ecosystems contribute solutions related climate adaptation mitigation climate change')","(0.4285714285714286, 'taking account article convention scenario')","(0.3661971830985915, 'three objectives convention governments international institutions play')","(0.3407407407407408, 'futures respect population growth education urbanization economic growth technological development approaches international trade among')","(0.326797385620915, 'partners facilitate capacity building activities accordance decision xiii especially developing countries countries economies transition particular least')","(0.35051546391752575, 'parties convention biological diversity scenarios vision biodiversity conference parties welcomes')","(0.35526315789473684, 'promote conservation sustainable use biological diversity gender perspective')","(0.5694444444444444, 'policy scenarios key actions secretariat convention biological diversity')","(0.49367088607594933, 'management vision consistent agenda sustainable development international goals')","(0.36111111111111116, 'regional national local circumstances provide information feed strategic')","(0.4107142857142857, 'ways means convention post global biodiversity framework')","(0.3918918918918919, 'international trade among factors leading varying levels drivers ecosystem')","(0.4022988505747126, 'development approaches international trade among factors leading varying levels drivers')","(0.3970588235294118, 'contributions collective action indigenous peoples local communities')","(0.31645569620253167, 'reaching broader socioeconomic objectives deploying combination measures including measures increase sustainability productivity agriculture increasing making')","(0.33333333333333337, 'takes note information contained notes executive secretary supporting information documents assessment report scenarios models')","(0.3932584269662921, 'policy scenarios key actions secretariat convention biological diversity technical series')","(0.3548387096774194, 'development national biodiversity strategies action plans furthermore inclusion participatory')","(0.41666666666666663, 'convention biological diversity pbl netherlands environmental assessment agency technical series')","(0.3291925465838509, 'plausible futures respect population growth education urbanization economic growth technological development approaches international trade among factors leading')","(0.3459119496855346, 'promote conservation sustainable use biological diversity gender perspective development implementation monitoring post global biodiversity framework potential')","(0.375, 'governments international institutions play critical role establishing enabling environment foster positive change work required')","(0.4107142857142857, 'development approaches international trade among factors')","(0.3207547169811321, 'emphasis changes production consumption degree reliance new technologies international trade degree global')","(0.35106382978723405, 'ecosystem biodiversity change climate change overexploitation pollution invasive alien species')"
"Nov 17, 2018 Capacitybuilding and technical and scientific cooperation","(0.40963855421686746, 'related conventions conducted international union conservation nature behalf united')","(0.36363636363636365, 'mechanism clearing houses protocols interviews representative sample stakeholders including staff secretariat convention biological diversity representatives parties')","(0.6458333333333333, 'parties convention biological diversity capacity')","(0.3448275862068966, 'needs assessments conducted relevant organizations ix evaluation reports relevant capacity building projects reports')","(0.4225352112676056, 'conducted international union conservation nature behalf united nations')","(0.3355704697986577, 'secretary collaboration various partners noting appreciation support provided parties governments relevant organizations capacity building activities')","(0.43333333333333335, 'parties annex elements process')","(0.452054794520548, 'united nations environment programme united nations development programme')","(0.4722222222222222, 'parties protocol decided maintain framework action plan decision cp viii')","(0.44999999999999996, 'forums enable parties convention parties')","(0.37037037037037035, 'article convention duration current mandate takes note')","(0.37037037037037035, 'cooperation rio conventions biodiversity related conventions order support joint capacity building activities consideration development')","(0.345679012345679, 'building implementation convention protocols supported facilitated executive secretary collaboration various partners noting appreciation support provided parties')","(0.40506329113924056, 'states countries economies transition draft elements include inter alia overall')","(0.37662337662337664, 'subsequent consideration conference parties fifteenth meeting invites parties')","(0.7384615384615385, 'cartagena protocol biosafety iv second edition local biodiversity')","(0.4, 'work protocols ensuring coordination timetable development post global')","(0.38095238095238093, 'parties nagoya protocol decision np adopted strategic framework')","(0.41538461538461535, 'implementation convention protocols viii reports relevant studies')","(0.4057971014492754, 'sixth national reports convention ii outcomes first assessment review')","(0.37362637362637363, 'related conventions conducted international union conservation nature behalf united nations')","(0.4655172413793104, 'convention protocols viii reports relevant studies surveys')","(0.3642857142857143, 'promote facilitate technical scientific cooperation particular promotion cooperation areas remote sensing scenario analyses modelling values')","(0.3381294964028777, 'development related implementation biodiversity related conventions conducted international union conservation nature behalf united nations')","(0.3980582524271845, 'sample stakeholders including staff secretariat convention biological diversity representatives parties')","(0.40963855421686746, 'related conventions conducted international union conservation nature behalf united')","(0.3928571428571429, 'union conservation nature behalf united nations environment programme united nations')","(0.35031847133757965, 'national biodiversity strategies action plans submitted secretariat include national capacity development plan including survey national capacity development')","(0.35256410256410253, 'practical measures tools opportunities promote technical scientific cooperation effective implementation convention requests executive secretary seek advice')","(0.3615384615384616, 'technical scientific cooperation identified regional bio bridge initiative round tables requests executive secretary collaboration')","(0.42553191489361697, 'union conservation nature behalf united nations')","(0.3402061855670103, 'article convention duration current mandate takes note key needs priorities could addressed')","(0.3939393939393939, 'protocol cbd cop dec page iii second as baseline fourth')"
"Nov 17, 2018 Invasive alien species","(0.41758241758241754, 'live organisms meet existing international guidance established international organizations')","(0.36296296296296293, 'alien species need collaboration minimize associated risks also recognizing adverse impacts invasive alien species biological diversity')","(0.6739130434782609, 'convention biological diversity invasive alien')","(0.3471074380165289, 'governments cross sectoral collaboration among conservation authorities border control authorities risk regulatory bodies')","(0.4285714285714286, 'taxa international union conservation nature appropriate line national')","(0.3275862068965517, 'concern importing country countries transit biogeographic areas concerned f treatment by products waste waters media')","(0.4545454545454546, 'cop dec page treatment')","(0.41538461538461535, 'united nations economic social council world customs organization')","(0.3827160493827161, 'organization united nations economic commission europe limited this b responsible')","(0.4571428571428572, 'maintain treated condition next use')","(0.3870967741935484, 'issued exporting national plant protection organization plants')","(0.375, 'collaboration among conservation authorities border control authorities risk regulatory bodies relevant international trade well')","(0.35862068965517246, 'used harmonize national measures exporting importing countries sender exporter live organisms demonstrate commodity exported including associated')","(0.34408602150537637, 'parties convention biological diversity invasive alien species conference parties recognizing')","(0.368421052631579, 'collaboration among conservation authorities border control authorities risk')","(0.5416666666666667, 'item decision adopted conference parties convention biological diversity')","(0.3857142857142857, 'may occur unintentional introduction susceptible areas observed states')","(0.328125, 'national regional projects relevant invasive alien species annex')","(0.4193548387096774, 'issued exporting national plant protection organization plants')","(0.42500000000000004, 'international trade well national regional regulations applied packing container')","(0.4285714285714286, 'relevant international trade well relevant industries consumers involved value chain')","(0.41538461538461535, 'prevention introduction mitigation impacts alien species threaten')","(0.3407407407407408, 'processes international plant protection convention used harmonize national measures exporting importing countries sender exporter live')","(0.33599999999999997, 'packaging material international trade well national regional regulations applied packing container reused washed disinfected')","(0.4285714285714286, 'consignments living organisms pose hazard risk biological diversity related invasive')","(0.38636363636363635, 'control authorities national plant protection organizations veterinary authorities cases')","(0.3921568627450981, 'alien species information partnership supporting development environmental impact classification alien')","(0.33333333333333337, 'global register introduced invasive species produced global invasive alien species information partnership supporting development environmental impact classification')","(0.323943661971831, 'november agenda item decision adopted conference parties convention biological diversity invasive alien species conference parties recognizing')","(0.3858267716535433, 'consignment owners operators carrier conveyances wash carrier conveyance disinfect treat appropriately inform relevant national')","(0.4545454545454546, 'alien species areas conservation importance collaborate')","(0.33333333333333337, 'protection biodiversity health animals plants humans guidance implemented parties governments cross sectoral')","(0.3516483516483516, 'protection convention used harmonize national measures exporting importing countries sender')"
